Time,PupilDilation,Respiration,HeartRate
1669,1116.9,-463.6,-262.8
1670,1118.3,-484,29.2
1671,1118.1,-493.8,292
1672,1124.7,-502.8,262.8
1673,1126.3,-512.6,29.2
1674,1122.4,-524,321.2
1675,1119,-529.8,585
1676,1118.5,-538.8,585
1677,1117.1,-550.6,585
1678,1117.8,-571.6,585
1679,1115.2,-583,585
1680,1115.7,-578.4,555.6
1681,1125.6,-530.8,350.4
1682,1122.5,-457.4,906.2
1683,1117,-346,1140.6
1684,1117,-152.6,877
1685,1119.6,200.4,906.2
1686,1117.1,417,1170
1687,1115.1,628,1170
1688,1110.8,842.8,1170
1689,1110.2,1096.4,1199.2
1690,1111,1180.6,1432.8
1691,1108.6,1226.6,1111.4
1692,1108.1,1232.8,643.4
1693,1107,1190,1199.2
1694,1107,1137.8,1432.8
1695,1107.3,1075.6,1170
1696,1105.4,992.4,1199.2
1697,1104.6,858.8,1491.2
1698,1105.2,783,1755
1699,1103.5,693,1696.4
1700,1101.7,557.8,1228.4
1701,1101.2,481.4,1755
1702,1100.6,403.6,1725.6
1703,1100.2,312,1491.2
1704,1100.3,177.6,1755
1705,1100.8,105.6,1725.6
1706,1104,33.8,1491.2
1707,1103.7,-50.2,1755
1708,1104.9,-172,1784.2
1709,1108.3,-236,2017.8
1710,1107,-294.6,1725.6
1711,1111.5,-354.2,1520.4
1712,1109.8,-428.6,2076.2
1713,1113,-454.6,2340
1714,1114.7,-470.8,2310.6
1715,1115.5,-477.4,2076.2
1716,1115.5,-473.2,2340
1717,1115.9,-463.6,2340
1718,1117.9,-449.2,2310.6
1719,1117.2,-427.8,2047
1720,1118.7,-416.8,2076.2
1721,1121.1,-406.2,2340
1722,1125.7,-396.4,2340
1723,1128.9,-386,2398.4
1724,1129.3,-386,2895.6
1725,1129.9,-386.4,2632
1726,1132.5,-389.8,2602.8
1727,1133.6,-398.4,2369.2
1728,1135.8,-405.8,2661.2
1729,1136.2,-415.2,2925
1730,1139,-428.4,2905.2
1731,1134.6,-448.2,2787.6
1732,1141.5,-459.6,3302.6
1733,1142.3,-472.2,2999.6
1734,1141.4,-484.4,2757.2
1735,1141.4,-498.8,3090.6
1736,1145.8,-502.8,3605.6
1737,1144.7,-505.6,3302.6
1738,1149.5,-503.8,3030
1739,1150.5,-502.6,3060.2
1740,1145.9,-501.4,3333
1741,1140.8,-505.4,3272.4
1742,1143.3,-515.6,2757.2
1743,1164.9,-516.4,3030
1744,1174,-503.8,3060.2
1745,1169.8,-447.8,3302.6
1746,1160.1,-295.4,3090.6
1747,1161,-150.4,3636
1748,1160.3,28.4,3636
1749,1163.5,275.4,3605.6
1750,1159.6,656.2,3363.2
1751,1164.2,846.8,3636
1752,1157.1,1009.4,3636
1753,1158.6,1151.8,3575.4
1754,1164.7,1288.8,3090.6
1755,1183.4,1312,3575.4
1756,1182,1298.4,2979
1757,1173.8,1232,2551.4
1758,1168.1,1170.4,2866.4
1759,1167.6,1100.6,3118.4
1760,1166,1006.6,2803.4
1761,1162,860.4,2520
1762,1161.3,777.4,2530
1763,1154.7,694.6,2620
1764,1150.3,597,2554.4
1765,1147.1,453.6,2030.4
1766,1146.3,377,2620
1767,1146.6,302.6,2587.2
1768,1144.9,216.8,2292
1769,1138,90.8,2324.8
1770,1133.3,24.8,2587.2
1771,1125.7,-41.8,2259.2
1772,1113.4,-123.2,1965
1773,1103.3,-240,1997.6
1774,1101.1,-298.2,2324.8
1775,1088,-353.8,2587.2
1776,1081.8,-417.4,2259.2
1777,1072.3,-437.6,1997.6
1778,1064.9,-448.8,2199.2
1779,1056.5,-449.8,1329.8
1780,1052.1,-438.8,1023
1781,1050.5,-427.6,1057
1782,1040.8,-415.6,1364
1783,1035.1,-402.4,1334.4
1784,1029,-386.8,1068
1785,1026.4,-381,1103.6
1786,1021.9,-376.8,1424
1787,1020.3,-375.8,1388.4
1788,1014.6,-375.2,1174.8
1789,1008.1,-376.8,2136
1790,1007.4,-381.2,2064.8
1791,1009.3,-388.8,1424
1792,1004.8,-402.2,1459.6
1793,1003.6,-413.2,1780
1794,999.6,-426.4,1744.4
1795,999.2,-446,1424
1796,997.6,-455.8,1424
1797,994.1,-464.2,1424
1798,994.6,-470.2,1388.4
1799,994.3,-474.8,1103.6
1800,994.7,-473.6,1459.6
1801,994.8,-471.4,1744.4
1802,986.4,-469.4,1388.4
1803,984.5,-472,1068
1804,984.1,-477.8,1068
1805,981.6,-486.8,1068
1806,981.3,-493.6,996.8
1807,977.1,-486,391.6
1808,983.2,-449.8,747.6
1809,982.5,-380.8,1032.4
1810,983.4,-236,747.6
1811,986.5,60.8,1103.6
1812,984.7,267,1424
1813,986,521.4,1317.2
1814,986.1,884.4,391.6
1815,987,1044.4,712
1816,988.2,1168.8,712
1817,988.8,1259.8,676.4
1818,993.3,1321.8,356
1819,996.5,1311.4,391.6
1820,1000.1,1279.8,712
1821,1006.6,1218.4,640.8
1822,1011.4,1105.6,35.6
1823,1011.7,1032.6,391.6
1824,1015.1,955,676.4
1825,1019.1,858.4,320.4
1826,1022.9,711.8,35.6
1827,1026,630.8,356
1828,1032.3,550.2,356
1829,1037.6,458.2,320.4
1830,1038.9,329.2,0
1831,1042.5,260.8,35.6
1832,1048.3,182.2,284.8
1833,1055.2,65.8,-320.4
1834,1060.4,0.2,0
1835,1061.9,-64.2,-35.6
1836,1066.1,-142,-356
1837,1066.5,-252.8,-356
1838,1075.6,-305.2,-320.4
1839,1073.9,-349,35.6
1840,1080.5,-385.2,284.8
1841,1086.6,-419.4,-356
1842,1090.9,-425.4,-284.8
1843,1087.2,-426.6,284.8
1844,1091.2,-422.6,-427.2
1845,1097.6,-411.4,-1068
1846,1096.5,-403.4,-1068
1847,1098.6,-395.6,-1032.4
1848,1109.9,-387.6,-747.6
1849,1106,-377.2,-1068
1850,1106.6,-373.6,-1032.4
1851,1108.1,-372.6,-747.6
1852,1111.1,-376.2,-1068
1853,1113.2,-382.2,-996.8
1854,1112.9,-389,-356
1855,1110.6,-402.8,-427.2
1856,1115,-429.2,-1032.4
1857,1114.9,-445.2,-676.4
1858,1115.6,-460.8,-356
1859,1118.4,-477,-427.2
1860,1116.7,-498.2,-1068
1861,1117.7,-503.4,-961.2
1862,1116.3,-504.6,-35.6
1863,1118.6,-502.6,-427.2
1864,1117.6,-501,-1032.4
1865,1118.6,-502,-676.4
1866,1116.7,-507.4,-391.6
1867,1117.3,-515.8,-747.6
1868,1118.6,-526,-1068
1869,1119.1,-517.2,-1032.4
1870,1119.5,-469.6,-747.6
1871,1117.8,-330.8,-1103.6
1872,1118.8,-197.4,-1388.4
1873,1118.2,-28.8,-1068
1874,1118.9,207,-1103.6
1875,1122.8,577.8,-1388.4
1876,1122.2,766.8,-1032.4
1877,1125.8,929.8,-676.4
1878,1124.6,1076.2,-427.2
1879,1124.4,1224.4,-1032.4
1880,1127.1,1256.8,-676.4
1881,1126.7,1265.8,-356
1882,1135.6,1241.8,-427.2
1883,1137,1169.2,-1068
1884,1138.2,1108.4,-1032.4
1885,1140.1,1039.6,-712
1886,1142.5,950.6,-747.6
1887,1145.3,809.2,-1032.4
1888,1145.1,730.8,-676.4
1889,1146.5,639.8,-427.2
1890,1147.4,505,-1068
1891,1152.5,435.4,-1032.4
1892,1156.2,367.8,-676.4
1893,1160.6,287.8,-391.6
1894,1161.6,165.2,-712
1895,1164.6,95.4,-712
1896,1164.4,21.8,-712
1897,1164.7,-68,-712
1898,1166.4,-196.8,-712
1899,1172.9,-259.4,-640.8
1900,1171.7,-314.6,0
1901,1169.3,-365.8,0
1902,1174.8,-421.4,35.6
1903,1175,-441.8,356
1904,1176.3,-454.6,320.4
1905,1182.4,-460.4,-106.8
1906,1180.3,-456.6,-1068
1907,1184.5,-449.2,-996.8
1908,1192.2,-437,-427.2
1909,1191.6,-414.6,-1032.4
1910,1191.6,-402.8,-676.4
1911,1190.8,-392.6,-356
1912,1194.1,-386,-356
1913,1197.7,-382.6,-356
1914,1195.6,-386.2,-356
1915,1197.8,-392.4,-320.4
1916,1201.6,-402.2,-71.2
1917,1207.6,-421.6,-676.4
1918,1208,-434.8,-320.4
1919,1207.5,-449,0
1920,1210.3,-467.2,-71.2
1921,1214.4,-494.4,-676.4
1922,1213.7,-505.8,-356
1923,1212,-514.2,-391.6
1924,1211,-519.2,-712
1925,1214.8,-520.2,-712
1926,1218.7,-521.8,-676.4
1927,1221.7,-529.2,-462.8
1928,1225.9,-548.2,-1424
1929,1226.4,-558.2,-1388.4
1930,1233.4,-562.2,-996.8
1931,1238.2,-543.4,-427.2
1932,1236.6,-463,-1068
1933,1240.5,-365.2,-1068
1934,1242.4,-229,-1032.4
1935,1245.5,-17.6,-712
1936,1245.6,341,-747.6
1937,1247.8,543.2,-1068
1938,1251.5,729.2,-1032.4
1939,1251.5,910.4,-747.6
1940,1251.5,1118.6,-1032.4
1941,1251.3,1185,-640.8
1942,1249.7,1220.2,0
1943,1244.2,1224.6,-71.2
1944,1243.8,1181.6,-712
1945,1241.6,1132,-640.8
1946,1240.7,1054.6,0
1947,1239.4,921,-35.6
1948,1236.5,840.6,-356
1949,1232.9,758.8,-320.4
1950,1234.6,663.2,-71.2
1951,1230.3,525.4,-712
1952,1229.5,453,-676.4
1953,1226.4,383.4,-320.4
1954,1224.3,301.6,-35.6
1955,1223,178,-356
1956,1221.5,108,-320.4
1957,1218.1,37.8,0
1958,1214.8,-46.6,-35.6
1959,1213.7,-170,-391.6
1960,1218.1,-234.2,-640.8
1961,1215.9,-293.8,0
1962,1216.8,-354.2,-106.8
1963,1211.9,-428.8,-1032.4
1964,1215,-455.8,-640.8
1965,1215.4,-473.2,-35.6
1966,1218.7,-480.8,-391.6
1967,1217.9,-473.8,-712
1968,1220.1,-462.2,-712
1969,1221.3,-444.8,-712
1970,1220.5,-417.6,-712
1971,1119.6,-406.6,-712
1972,914.3333333,-400.6,-676.4
1973,,-399.8,-391.6
1974,,-404.2,-712
1975,,-410,-640.8
1976,,-415.2,0
