Time,EyeTracking_X,EyeTracking_Y,Gaze
10826,1156.72,509.74,1
10827,1100.92,511.55,1
10828,877.27,535.7,1
10829,657.62,552.5,0
10830,470.13,581.04,0
10831,311.88,607.67,0
10832,219.58,634.3,0
10833,225.54,646.11,0
10834,228.05,647.81,0
10835,239.67,647.52,0
10836,242.05,650.05,0
10837,239.77,651.15,0
10838,239.71,652.84,0
10839,239.5,653.54,0
10840,240.55,652.89,1
10841,241.79,651.58,1
10842,242.6,649.27,1
10843,241.93,647.74,1
10844,241.34,648.12,1
10845,239.5,651.49,1
10846,237.63,651.55,1
10847,238.69,652.27,1
10848,217.91,657.62,1
10849,218.89,659.96,1
10850,220.5,657.74,1
10851,220.43,656.98,1
10852,219.49,656.56,1
10853,218.97,658.17,1
10854,219.07,657.38,1
10855,220.35,657.1,1
10856,218.64,658.69,1
10857,219.2,659.54,1
10858,219.39,658.07,1
10859,220.03,659.8,1
10860,218.63,663.28,1
10861,217.03,663.57,1
10862,217.83,663.32,1
10863,217.24,664.92,1
10864,200.36,680.83,1
10865,202.46,693.77,1
10866,203.84,690.24,1
10867,204.81,689.57,1
10868,201.9,695.71,1
10869,200.44,695.08,1
10870,202.82,695.58,1
10871,204.37,695.69,1
10872,204.8,694.33,1
10873,204.93,692.46,1
10874,205.22,695.46,1
10875,203.34,697.05,1
10876,201.44,699.7,1
10877,201.18,700.87,1
10878,202.91,700.07,1
10879,205.68,699.86,1
10880,205.22,698.17,1
10881,205.77,699.64,1
10882,204.46,699.54,1
10883,204.12,698.17,1
10884,204.12,696.01,1
10885,205.45,694.68,1
10886,205.78,698.48,1
10887,206.02,695.78,1
10888,208.58,695.74,1
10889,207.88,695.35,1
10890,209.08,695.69,1
10891,207.82,696.62,1
10892,206.39,697.2,1
10893,205.82,696.05,1
10894,206.03,695.75,1
10895,205.61,693.15,1
10896,207.15,692.31,1
10897,207.84,691.33,1
10898,206.4,693.44,1
10899,209.97,693.83,1
10900,278.99,689.34,1
10901,394.91,685.95,1
10902,458.83,683.27,0
10903,459.03,685.93,0
10904,443.97,682.93,0
10905,451.41,685.66,0
10906,452.2,687.15,0
10907,452.56,684.81,0
10908,452.09,684.51,0
10909,451.94,686.56,0
10910,452.05,683.11,1
10911,453.09,682.56,1
10912,454.13,683.88,1
10913,453.31,685.5,1
10914,452.04,685.2,1
10915,453.34,682.43,1
10916,452.92,682.71,1
10917,452.47,681.63,1
10918,450.23,680.05,1
10919,450.25,682.08,1
10920,451.55,680.49,1
10921,451.68,680.03,1
10922,452.87,680.48,1
10923,453.04,674.26,1
10924,454.29,675.98,1
10925,454.06,679.42,1
10926,452.46,677.18,1
10927,452.23,681.17,1
10928,451.14,681.93,1
10929,452.47,681.67,1
10930,452.32,681.78,1
10931,451.46,680.26,1
10932,451.6,678.6,1
10933,452.14,679.03,1
10934,451.26,680.14,1
10935,450.75,681.93,1
10936,450.17,681.56,1
10937,449.67,683.81,1
10938,451.07,679.86,1
10939,451.83,680.88,1
10940,450.23,681.27,1
10941,451.39,678.94,1
10942,452.13,680.94,1
10943,453.31,680.66,1
10944,452.15,678.96,1
10945,452.89,680.49,1
10946,452.44,678.82,1
10947,450.01,677.99,1
10948,425.11,675.21,1
10949,442.81,677.21,1
10950,447.79,679.41,1
10951,445,678.37,1
10952,442.79,677.62,1
10953,444.3,673.71,1
10954,444.63,674.77,1
10955,444.97,676.63,1
10956,444.37,675.78,1
10957,444.56,674.29,1
10958,446.74,672.51,1
10959,444.63,673.64,1
10960,443.07,673.93,1
10961,444.35,675.39,1
10962,442.26,678.83,1
10963,441.1,677.73,1
10964,440.26,676.22,1
10965,441.04,678.06,1
10966,442.5,677.56,1
10967,443.28,678.33,1
10968,442.52,677.73,1
10969,445.52,675.29,1
10970,518.88,678.44,1
10971,645.85,686.01,1
10972,687.21,684.75,0
10973,669.66,684.84,0
10974,668.63,689.21,0
10975,675.69,690.33,0
10976,677.92,687.58,0
10977,677.21,686.76,0
10978,678.69,685.55,0
10979,680.93,688.82,0
10980,681.15,688.58,1
10981,681.25,686.64,1
10982,681.66,685.25,1
10983,681.49,682.59,1
10984,681.06,687.27,1
10985,682.36,688.26,1
10986,681.56,688.61,1
10987,681.61,688.26,1
10988,682.29,691.75,1
10989,682.2,690.17,1
10990,680.16,689.59,1
10991,682.29,690.37,1
10992,681.77,689.18,1
10993,681.48,689.3,1
10994,681.84,687.25,1
10995,682.16,691.77,1
10996,681.87,690.29,1
10997,682.32,690.21,1
10998,681.74,691.69,1
10999,682.47,693.73,1
11000,682.23,693.39,1
11001,680.99,692.33,1
11002,681.61,692.59,1
11003,682.57,694.69,1
11004,682.54,696.37,1
11005,681.87,693.14,1
11006,682.79,695.84,1
11007,682.34,696.15,1
11008,682.44,696.26,1
11009,681.85,695.91,1
11010,681.3,698,1
11011,681.99,698.4,1
11012,683.06,698.2,1
11013,682.35,697.29,1
11014,678.95,699.58,1
11015,679.53,698.61,1
11016,680.8,696.01,1
11017,680.32,694.01,1
11018,679.89,696.77,1
11019,680.58,695.23,1
11020,680.98,696.1,1
11021,681.7,697.91,1
11022,679.13,696.57,1
11023,680.13,696.19,1
11024,681.05,697.24,1
11025,682.06,699.03,1
11026,680.78,697.21,1
11027,681.59,697.29,1
11028,680.62,700.19,1
11029,679.7,699.39,1
11030,680.88,698.24,1
11031,706.95,697.77,1
11032,809.69,693.08,1
11033,868.15,686.82,0
11034,878.66,685.32,0
11035,869.22,685.67,0
11036,873.09,685.97,0
11037,874.37,686.85,0
11038,874.99,687.48,0
11039,876.76,685.25,0
11040,877.33,686.1,0
11041,880.06,684.68,1
11042,878.86,685.58,1
11043,878.74,686.85,1
11044,879.58,686.85,1
11045,880.06,688.65,1
11046,916.66,690.64,1
11047,954.38,700.34,1
11048,927.7,695.44,0
11049,928.17,696.61,0
11050,931.92,693.22,0
11051,928.34,691.42,0
11052,929.41,692.07,0
11053,931.2,693.22,0
11054,931.35,694.77,0
11055,931.3,695.74,0
11056,931.62,694.69,1
11057,930.13,695.78,1
11058,928.86,695.34,1
11059,930.45,696.33,1
11060,929.79,697.97,1
11061,930.12,697.1,1
11062,928.53,696.46,1
11063,928.11,695.49,1
11064,928.8,696.17,1
11065,929.35,695.62,1
11066,928.43,695.63,1
11067,921.61,694.96,1
11068,915.21,694.12,1
11069,921.03,695.53,1
11070,920.93,698.87,1
11071,920.9,696.99,1
11072,919.96,695.79,1
11073,919.57,694.54,1
11074,918.97,695.88,1
11075,919.31,696.87,1
11076,919.7,695.15,1
11077,920.08,695.09,1
11078,919.42,695.09,1
11079,918.7,697.16,1
11080,919.16,696.98,1
11081,917.34,696.47,1
11082,916.75,694.62,1
11083,917.02,692.9,1
11084,919.1,694.72,1
11085,918.95,697.19,1
11086,920.11,697.17,1
11087,919.06,696.25,1
11088,919.27,698.44,1
11089,918.99,695.73,1
11090,919.25,697.98,1
11091,918.5,699.78,1
11092,919.23,698.56,1
11093,917.81,697.21,1
11094,919.47,696.75,1
11095,919.49,697.75,1
11096,919.88,696.68,1
11097,918.35,696.48,1
11098,919.18,697.21,1
11099,950.37,697.56,1
11100,1075.91,695.89,1
11101,1149.86,688.41,0
11102,1160.7,687.8,0
11103,1140.2,688.51,0
11104,1145.15,689.35,0
11105,1149.22,685.29,0
11106,1148.63,683.79,0
11107,1148.73,686.18,0
11108,1150.16,684.79,0
11109,1150.57,686,0
11110,1151.18,685.35,1
11111,1150.23,687.12,1
11112,1149.9,687.73,1
11113,1147,687.78,1
11114,1147.99,686.61,1
11115,1147.08,687.25,1
11116,1147.66,687.31,1
11117,1147.7,687.41,1
11118,1150.04,689.38,1
11119,1149.77,688.39,1
11120,1149.17,688.15,1
11121,1148.83,686.9,1
11122,1147.56,690.45,1
11123,1149.15,690.54,1
11124,1149.65,688.54,1
11125,1148.25,687.18,1
11126,1148.73,687.09,1
11127,1148.01,687.58,1
11128,1147.92,688.52,1
11129,1150.12,688.18,1
11130,1150.34,689.05,1
11131,1149.45,690.05,1
11132,1148.87,690.06,1
11133,1150.23,689.15,1
11134,1148.46,686.02,1
11135,1146.46,686.22,1
11136,1147.82,689.81,1
11137,1147.72,693.24,1
11138,1147.26,693.28,1
11139,1149.31,693.42,1
11140,1148.9,692.78,1
11141,1149.77,691.52,1
11142,1148.46,692.48,1
11143,1148.56,692.02,1
11144,1149.64,689.18,1
11145,1150.93,689.22,1
11146,1150.56,692.26,1
11147,1150.63,692.69,1
11148,1149.25,694.57,1
11149,1148.82,694.06,1
11150,1149.24,692.45,1
11151,1148.91,692.83,1
11152,1149.33,693.32,1
11153,1149.83,695.87,1
11154,1150.04,694.68,1
11155,1149.77,693.93,1
11156,1150.42,692.15,1
11157,1151.79,693.64,1
11158,1152.68,692.85,1
11159,1172.41,692.64,1
11160,1159.33,694.8,1
11161,1160.15,695.32,1
11162,1161.88,695.21,1
11163,1158.92,695.76,1
11164,1158.71,697.15,1
11165,1158.7,697.78,1
11166,1159.79,695.09,1
11167,1159.56,694.17,1
11168,1160.63,696.5,1
11169,1161.92,694.79,1
11170,1161.76,695.87,1
11171,1163.05,695.8,1
11172,1162.25,696.85,1
11173,1161.3,695.83,1
11174,1160.32,693.94,1
11175,1055.29,713.01,1
11176,816.94,746.52,1
11177,620.1,779.41,0
11178,445.49,818.72,0
11179,284.91,854.4,0
11180,175.17,870.42,0
11181,199.75,867.13,0
11182,203.86,869.92,0
11183,193.5,873.52,0
11184,199.15,871.97,0
11185,202.03,869.59,0
11186,201.92,870.25,0
11187,201.73,871.26,0
11188,202.44,870.53,0
11189,202.01,871.7,1
11190,203.9,868.5,1
11191,205.76,867.56,1
11192,207.44,867.49,1
11193,206.78,868.71,1
11194,206.75,868.43,1
11195,205.05,870.26,1
11196,205.31,869.98,1
11197,207.13,870.61,1
11198,205.98,870.2,1
11199,207.12,868.32,1
11200,207.19,865.64,1
11201,207.62,867.22,1
11202,206.07,869.66,1
11203,205.36,871.94,1
11204,203.19,871.64,1
11205,204.19,872.67,1
11206,204.79,871.56,1
11207,203.45,872.92,1
11208,205.07,874.01,1
11209,202.48,877.6,1
11210,216.7,887,1
11211,219.52,888.96,1
11212,216.66,890.49,1
11213,215.01,890.33,1
11214,214.57,890.44,1
11215,214.9,890.67,1
11216,215.48,891.2,1
11217,216.09,889.75,1
11218,214.13,889.02,1
11219,214.97,892.35,1
11220,268.22,888.96,1
11221,402.62,905.05,1
11222,449.38,907.09,0
11223,428.52,903.02,0
11224,433.17,905.99,0
11225,440.12,905.65,0
11226,441.3,905.21,0
11227,440.96,904.42,0
11228,442.73,903.44,0
11229,444.91,904.5,0
11230,445.27,901.93,0
11231,446.03,904.4,1
11232,446.69,903.19,1
11233,446.52,903.67,1
11234,446.54,903.04,1
11235,446.93,903.67,1
11236,448.24,903.92,1
11237,445.72,903.2,1
11238,446.24,902.94,1
11239,447.09,905.1,1
11240,446.53,902.61,1
11241,446.87,904.95,1
11242,448.06,907.74,1
11243,448.58,906.65,1
11244,447.91,905.95,1
11245,447.74,907.3,1
11246,447.98,908.44,1
11247,447.74,907.2,1
11248,447.41,908.48,1
11249,449.07,911.2,1
11250,448.75,909.5,1
11251,448.07,909.24,1
11252,447.59,907.5,1
11253,448.96,906.79,1
11254,449.71,908.93,1
11255,450.63,908.93,1
11256,450.91,908.09,1
11257,452.86,908.31,1
11258,451.7,910.18,1
11259,451.26,909.96,1
11260,452.74,908.38,1
11261,452.49,910.85,1
11262,451.54,910.28,1
11263,454.04,909.18,1
11264,453.91,909.47,1
11265,452.81,910.29,1
11266,451.9,912.44,1
11267,454.39,912.32,1
11268,457.27,913.65,1
11269,463.39,900.44,1
11270,460.7,887.62,1
11271,461.42,893.18,1
11272,462.5,897.24,1
11273,463.13,895.69,1
11274,463.28,896.23,1
11275,463.6,896.5,1
11276,464.08,895.36,1
11277,462.21,894.81,1
11278,462.77,893.72,1
11279,462.43,892.37,1
11280,463.99,893,1
11281,463.07,891.48,1
11282,464.41,891.78,1
11283,463.54,889.93,1
11284,468.71,890.4,1
11285,558.76,903.63,1
11286,674.43,926.52,1
11287,683.05,925.9,1
11288,661.05,924.35,0
11289,669.51,926.63,0
11290,676,922.79,0
11291,676.87,921.6,0
11292,675.81,923.72,0
11293,675.71,923.58,0
11294,673.6,924.94,0
11295,674.86,925.03,1
11296,675.87,925.51,1
11297,674.32,924.69,1
11298,672.81,923.83,1
11299,673.4,922.84,1
11300,673.12,924.56,1
11301,673.98,921.27,1
11302,674.79,922.83,1
11303,672.75,924.1,1
11304,672.39,920.14,1
11305,673.53,922.42,1
11306,671.53,919.64,1
11307,670.33,920.45,1
11308,671.09,918.84,1
11309,670.64,919.53,1
11310,668.52,919.77,1
11311,669.23,919.3,1
11312,668.28,919.13,1
11313,670.31,919.47,1
11314,699.93,919.35,1
11315,697.71,923.88,1
11316,690.73,919.41,1
11317,691.59,920.67,1
11318,693.24,918.36,1
11319,692.28,918.34,1
11320,689.91,918.53,1
11321,690.05,916.21,1
11322,689.29,915.56,1
11323,691.2,915.86,1
11324,690.87,916.12,1
11325,690.32,917.12,1
11326,689.51,915.82,1
11327,691.91,916.88,1
11328,690.29,915.52,1
11329,690.34,917.37,1
11330,689.71,914.49,1
11331,690.18,915.14,1
11332,687.2,916.33,1
11333,685.91,917.47,1
11334,690.46,918.19,1
11335,753.25,911.49,1
11336,884.25,893.87,1
11337,925.81,887.03,0
11338,955.17,889.2,0
11339,927.93,889.53,0
11340,937.64,889.45,0
11341,940.24,885.52,0
11342,939.37,886.54,0
11343,938.92,885.81,0
11344,940.01,885.47,0
11345,939.65,884.96,0
11346,939.89,886.39,0
11347,939.92,884.13,1
11348,939.1,885.94,1
11349,938.2,885.64,1
11350,938.11,886.5,1
11351,938.33,886.61,1
11352,938.13,887.68,1
11353,916.3,893.8,1
11354,909.45,902.15,1
11355,916.5,900.67,1
11356,915.05,900.23,1
11357,913.82,899.83,1
11358,915.16,900.13,1
11359,914.73,900.71,1
11360,915.33,902.04,1
11361,914.34,902.85,1
11362,916.13,901.52,1
11363,915.85,902.97,1
11364,914.99,901.45,1
11365,916.69,898.95,1
11366,916.63,899.67,1
11367,915.95,902.34,1
11368,914.73,902.04,1
11369,913.99,901.7,1
11370,915.4,901.32,1
11371,914.95,901.54,1
11372,913.85,900.9,1
11373,913.44,901.26,1
11374,913.76,902.72,1
11375,915.08,900.77,1
11376,913.9,899.36,1
11377,914.55,897.54,1
11378,915.21,899.31,1
11379,914.71,899.86,1
11380,916.2,899.29,1
11381,914.96,898.53,1
11382,914.77,899.47,1
11383,916.18,898.71,1
11384,916.32,898.58,1
11385,917.46,898.95,1
11386,918.61,898.97,1
11387,918.77,900.52,1
11388,918.33,898.22,1
11389,918.69,897.47,1
11390,920.15,897.05,1
11391,919.33,897.78,1
11392,917.86,896.98,1
11393,921.24,895.44,1
11394,920.3,895.45,1
11395,920.18,896.15,1
11396,921.63,895.27,1
11397,920.19,896.71,1
11398,921.08,895.36,1
11399,922.68,898.92,1
11400,923.54,898.88,1
11401,923.79,898.93,1
11402,922.49,897.89,1
11403,921.99,898.79,1
11404,923.65,894.63,1
11405,923,892.95,1
11406,922.96,894.84,1
11407,922.22,897.84,1
11408,923.14,897.78,1
11409,922.82,897.3,1
11410,922.18,896.44,1
11411,923.86,897.44,1
11412,936.57,905.64,1
11413,922.91,909.26,1
11414,923.98,906.46,1
11415,923.92,906.94,1
11416,922.69,904.96,1
11417,922.52,904.16,1
11418,921.33,904.57,1
11419,922.44,903.96,1
11420,922.21,903.37,1
11421,921.38,904.6,1
11422,919.16,902.42,1
11423,920.6,903.52,1
11424,919.05,901.68,1
11425,919.44,905.36,1
11426,918.25,902.95,1
11427,918.12,903.41,1
11428,917.75,902.1,1
11429,917.05,901.61,1
11430,916.56,900.84,1
11431,916.91,900.95,1
11432,914.78,903.25,1
11433,915.8,901.58,1
11434,915.84,900.1,1
11435,914.05,902.74,1
11436,914.04,901.28,1
11437,914.67,900.63,1
11438,913.84,899.84,1
11439,912.38,900.64,1
11440,911.08,898.77,1
11441,911.96,898.11,1
11442,913.06,899.74,1
11443,911.23,897.52,1
11444,911.29,898.98,1
11445,911.64,898.35,1
11446,910.96,898.38,1
11447,908.91,898.68,1
11448,909.11,897.93,1
11449,909.53,900.47,1
11450,909.57,899.28,1
11451,908.05,896.94,1
11452,909.42,898.28,1
11453,909.78,896.78,1
11454,908.91,897.74,1
11455,908.33,897.62,1
11456,907.68,897.44,1
11457,906.59,898.26,1
11458,906.26,897.4,1
11459,906.89,898.21,1
11460,905.13,899.17,1
11461,904.4,900.28,1
11462,904.63,901.46,1
11463,906.06,891.11,1
11464,953.46,863.78,1
11465,967.09,821.48,1
11466,982.8,773.37,0
11467,986.99,706.85,0
11468,967.03,662.35,0
11469,973.94,624.5,0
11470,966.44,592.77,0
11471,956.73,567.06,0
11472,965.65,582.18,0
11473,972.13,579.41,0
11474,974.08,559.92,0
11475,825.55,433.72,0
11476,779.3,477.4,0
11477,,,0
11478,,,
11479,,,
11480,,,
11481,,,
11482,,,
11483,,,
11484,,,
11485,,,
11486,381.5285714,345.9857143,0
11487,408.86,293.2,0
11488,515.13,260.21,0
11489,633.72,310.91,0
11490,642.01,333.37,0
11491,647.52,341.14,0
11492,654.28,356.35,0
11493,654.55,370.97,0
11494,656.39,375.15,0
11495,657.25,376.14,0
11496,656.85,379.79,0
11497,658.55,383.79,0
11498,661.72,385.62,0
11499,700.31,401.83,0
11500,699.1,420.83,0
11501,689.55,415.97,0
11502,690.13,419.47,1
11503,692.01,419.92,1
11504,693.73,423.02,1
11505,693.42,425.98,1
11506,695.4,428.58,1
11507,652.17,379.54,0
11508,599.09,320.91,0
11509,618.9,348.2,0
11510,,,0
11511,,,
11512,,,
11513,,,
11514,,,
11515,,,
11516,450.4111111,421.2666667,0
11517,484.12,414.03,0
11518,645.88,473.43,0
11519,673.74,499.33,0
11520,684.7,539.03,0
11521,682.67,543.27,0
11522,683.17,549.11,0
11523,682.01,550.36,0
11524,681.76,550.02,0
11525,682.19,551.48,0
11526,683.01,552.94,0
11527,682.77,556.88,0
11528,682.89,556.56,1
11529,680.71,553.81,1
11530,680.9,555.37,1
11531,682.86,554.58,1
11532,682.9,554.72,1
11533,684.25,558.55,1
11534,684.42,557.91,1
11535,683.46,555,1
11536,684,549.77,1
11537,675.82,555.12,1
11538,678.62,559.44,1
11539,690.79,558.22,1
11540,686.01,561.73,1
11541,684.42,561.67,1
11542,683.8,559.09,1
11543,683.69,556.33,1
11544,685.3,554.51,1
11545,683.56,557.15,1
11546,684.72,552.64,1
11547,685.92,549.96,1
11548,687.3,551.45,1
11549,685.62,552.06,1
11550,684.84,554.22,1
11551,685.44,552.84,1
11552,683.97,554.57,1
11553,685.11,552.79,1
11554,687.05,550.25,1
11555,685.23,549.85,1
11556,685.32,550.71,1
11557,686.14,549.06,1
11558,685.31,550.77,1
11559,686.27,547.01,1
11560,686.28,547.86,1
11561,687.48,546.38,1
11562,687.76,547.97,1
11563,688.83,543.74,1
11564,688.78,544.11,1
11565,689.17,545.53,1
11566,687.57,544.88,1
11567,689.36,545.08,1
11568,688.37,545.1,1
11569,689.24,545.45,1
11570,688.91,545.01,1
11571,688.47,543.41,1
11572,688.54,543.86,1
11573,689.61,541.76,1
11574,689.6,542.38,1
11575,690.8,540.99,1
11576,688.58,540.63,1
11577,688.35,542.1,1
11578,689.38,542.18,1
11579,689.26,542.73,1
11580,689.83,542.89,1
11581,689.97,542.76,1
11582,691.55,544.55,1
11583,692.8,545.09,1
11584,692.26,541.9,1
11585,690.55,540.65,1
11586,691.14,544.35,1
11587,691.18,545.1,1
11588,690.87,547.03,1
11589,691.79,544.48,1
11590,692.75,544.88,1
11591,692.61,543.99,1
11592,692,545.93,1
11593,692.86,545.12,1
11594,690.82,544.55,1
11595,693.44,543.53,1
11596,692.42,543.98,1
11597,691.79,543.73,1
11598,689.85,544.01,1
11599,690.29,542.4,1
11600,688.82,542.77,1
11601,687.89,543.32,1
11602,689.25,544.6,1
11603,687.95,541.83,1
11604,688.56,539.35,1
11605,687.98,540.16,1
11606,688.42,541.49,1
11607,688.69,542.88,1
11608,687.08,543.11,1
11609,684.84,542.72,1
11610,686.42,544.11,1
11611,685.86,544.93,1
11612,684.84,545.47,1
11613,683.8,546.46,1
11614,684.42,546.22,1
11615,682.23,546.52,1
11616,682.29,544.19,1
11617,682.15,546.29,1
11618,681.42,545.76,1
11619,680.2,551.43,1
11620,679.32,552.22,1
11621,680.48,551,1
11622,680.8,554.46,1
11623,680.15,553.28,1
11624,692.33,557.13,1
11625,688.24,546.74,1
11626,667.93,501.7,1
11627,652.71,484.4,1
11628,659.36,544.24,0
11629,687.62,557.96,0
11630,682.95,560.99,0
11631,674.21,557.3,0
11632,677.46,561.92,0
11633,677.4,561.35,0
11634,676.09,564.42,0
11635,674.46,564.4,0
11636,673.33,563.07,0
11637,673.89,561.41,1
11638,674.72,557.85,1
11639,673.61,557.5,1
11640,673.1,558.26,1
11641,672.21,559.5,1
11642,670.25,556.91,1
11643,670.01,557.49,1
11644,670,557.93,1
11645,669.05,557.62,1
11646,667.11,555.53,1
11647,665.26,556.02,1
11648,663.7,555.51,1
11649,661.77,553.45,1
11650,662.22,551.66,1
11651,661.51,550.57,1
11652,660.08,551.02,1
11653,659.91,548.04,1
11654,658.29,544.16,1
11655,658.13,545.44,1
11656,659.54,549.91,1
11657,659.92,549.93,1
11658,659.13,547.04,1
11659,659.46,547.03,1
11660,656.78,546.58,1
11661,656.06,548.18,1
11662,656.21,549.22,1
11663,655.03,547.28,1
11664,653.66,545.09,1
11665,653.72,544.84,1
11666,654.07,544.4,1
11667,655.69,545.52,1
11668,656.09,548.47,1
11669,655.03,547.13,1
11670,654.53,544.15,1
11671,655.27,541.27,1
11672,655.77,540.17,1
11673,655.85,541.1,1
11674,653.8,540.65,1
11675,656.15,538.64,1
11676,656.44,537.74,1
11677,656.37,536.74,1
11678,654.03,537.68,1
11679,653.93,535.78,1
11680,654.03,535.18,1
11681,652.72,534.89,1
11682,652.54,534.06,1
11683,653.87,533.96,1
11684,655.11,535.83,1
11685,653.77,534.5,1
11686,654.73,533.95,1
11687,653.5,534.52,1
11688,652.94,531.73,1
11689,653.58,531.77,1
11690,652.36,530.02,1
11691,652.54,532,1
11692,653.15,531.34,1
11693,652.77,532.75,1
11694,653.28,530.55,1
11695,655.45,534.2,1
11696,654.88,532.08,1
11697,656.92,533.54,1
11698,686.78,530.65,1
11699,687.2,520.63,1
11700,674.05,523.91,1
11701,678.31,524.35,1
11702,679.88,524.05,1
11703,679.67,523.77,1
11704,679.2,521.62,1
11705,678.12,521.26,1
11706,680.38,522.34,1
11707,677.51,521.46,1
11708,677.12,521.05,1
11709,679.28,519.36,1
11710,679.8,520.29,1
11711,679.92,519.42,1
11712,677.89,520.22,1
11713,675.74,518.62,1
11714,652.95,524.9,1
11715,658.15,528.28,1
11716,661.78,529.19,1
11717,658.96,528.03,1
11718,659.79,531.35,1
11719,658.92,529.89,1
11720,658.1,531.01,1
11721,657.9,528.56,1
11722,654.81,524.77,1
11723,654.68,526.59,1
11724,653.4,524.94,1
11725,653.22,526.3,1
11726,654.64,527.34,1
11727,654.73,526.92,1
11728,653.32,526.18,1
11729,652.34,529.25,1
11730,652.31,527.83,1
11731,653.4,528.14,1
11732,652.22,525.62,1
11733,650.7,524.8,1
11734,650.98,521.43,1
11735,650.88,520.07,1
11736,650.21,519.56,1
11737,650.22,518.6,1
11738,648.78,521.22,1
11739,646.24,521.45,1
11740,646.04,521.6,1
11741,643.63,521.59,1
11742,643.79,519.75,1
11743,643.14,518.08,1
11744,645.17,519.33,1
11745,644.21,517.94,1
11746,644.16,514.7,1
11747,643.75,513.19,1
11748,644.23,514.64,1
11749,644.68,515.07,1
11750,643.02,513.94,1
11751,643.24,513.22,1
11752,643.65,512.57,1
11753,643.49,514.41,1
11754,645.14,514.49,1
11755,645.74,513.04,1
11756,645.56,515.32,1
11757,644.25,513.69,1
11758,642.47,512.7,1
11759,644.34,512.81,1
11760,644.91,515.48,1
11761,644.44,513.97,1
11762,644.98,512.79,1
11763,643.21,515.78,1
11764,641.21,516.12,1
11765,641.78,517.89,1
11766,641.46,519.05,1
11767,640.11,520.49,1
11768,638.78,520.16,1
11769,637.74,519.37,1
11770,653.51,517.04,1
11771,690.7,509,1
11772,671.62,493.8,1
11773,674.27,496.92,1
11774,673.88,501.39,1
11775,674.88,504.1,1
11776,672.55,503.21,1
11777,675.04,502.91,1
11778,669.77,501.7,1
11779,671.03,502.99,1
11780,670.94,501.22,1
11781,669.35,503.62,1
11782,668.89,501.4,1
11783,669.81,504.33,1
11784,669.5,503.71,1
11785,663.93,503.78,1
11786,627.3,517.21,1
11787,629.69,525.6,1
11788,633.74,525.18,1
11789,632.83,522.09,1
11790,630.53,523.05,1
11791,630.46,523.95,1
11792,629.19,523.87,1
11793,628.31,529.83,1
11794,626.93,528.82,1
11795,627.87,530.88,1
11796,629.04,529.62,1
11797,627.1,530.4,1
11798,625.47,530.46,1
11799,624.47,533.27,1
11800,624.4,533.45,1
11801,626.07,530.68,1
11802,623.13,535.02,1
11803,623.61,532.57,1
11804,621.99,533.19,1
11805,621.74,535.81,1
11806,623.8,538.08,1
11807,624.89,537.63,1
11808,624.62,537.7,1
11809,625.37,536.89,1
11810,624.89,537.84,1
11811,624.27,539.94,1
11812,623.84,542.1,1
11813,622.66,539.21,1
11814,624.26,535.33,1
11815,624.23,540.08,1
11816,624.69,541.94,1
11817,625.57,542.01,1
11818,625.12,541.64,1
11819,623.35,541.11,1
11820,624.14,538.87,1
11821,624.76,538.23,1
11822,623.23,539.46,1
11823,622.95,539.31,1
11824,623.51,539.75,1
11825,623.52,541.29,1
11826,624.17,540.44,1
11827,621.85,540.98,1
11828,621.18,538.29,1
11829,620.82,535.25,1
11830,622.08,535.71,1
11831,623.06,537.05,1
11832,622.65,536.4,1
11833,621.39,534.61,1
11834,621.23,535.18,1
11835,621.4,533.3,1
11836,622.34,533.03,1
11837,623.87,533.28,1
11838,625.14,535.52,1
11839,627.59,537.04,1
11840,626.75,536.4,1
11841,627.78,535.29,1
11842,627.02,533.89,1
11843,627.38,536.45,1
11844,631.7,535.85,1
11845,633.89,532.42,1
11846,535.14,423.32,1
11847,444.17,346.74,1
11848,577.59,460.96,0
11849,607.27,488.02,0
11850,602.56,490.36,0
11851,634.3,514.42,0
11852,638.74,527.55,0
11853,637.6,534.2,0
11854,638.2,540.06,0
11855,637.94,540.17,0
11856,637.64,540.81,0
11857,638.46,537.31,0
11858,638.06,538.35,1
11859,637.84,537.44,1
11860,637.05,535.92,1
11861,637.34,533.35,1
11862,635.26,531.13,1
11863,635.49,531.31,1
11864,636.12,527.36,1
11865,637.21,524.94,1
11866,636.91,526.87,1
11867,637.51,526.37,1
11868,635.4,525.98,1
11869,634.47,524,1
11870,634.7,524.69,1
11871,633.88,521.16,1
11872,636.57,524.07,1
11873,633.79,523.3,1
11874,635.4,521.59,1
11875,635.73,521.39,1
11876,637.18,521.67,1
11877,635.68,523.21,1
11878,634.43,521.44,1
11879,634.93,520.61,1
11880,636.04,520.58,1
11881,635.55,519.12,1
11882,636.36,520.79,1
11883,634.85,522.78,1
11884,634.31,519.88,1
11885,633.36,518.57,1
11886,632.74,519.21,1
11887,633.23,518.98,1
11888,633.56,518.44,1
11889,634.19,520.63,1
11890,636.37,519.25,1
11891,635.08,519.71,1
11892,634.69,521.57,1
11893,634.64,521.22,1
11894,635.08,520.99,1
11895,634.64,520.53,1
11896,635.13,519.07,1
11897,636.48,520.1,1
11898,637.28,521.84,1
11899,638.75,520.41,1
11900,639.86,523.67,1
11901,638.91,523.57,1
11902,639.91,522.51,1
11903,640.31,522.71,1
